document,method,path,status,mcp_family,capability,rule
secret-syncs/digital-ocean-app-platform/list.mdx,GET,/api/v1/secret-syncs/digital-ocean-app-platform,superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-list-superseded
secret-syncs/digital-ocean-app-platform/remove-secrets.mdx,POST,/api/v1/secret-syncs/digital-ocean-app-platform/{syncId}/remove-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/digital-ocean-app-platform/sync-secrets.mdx,POST,/api/v1/secret-syncs/digital-ocean-app-platform/{syncId}/sync-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/digital-ocean-app-platform/update.mdx,PATCH,/api/v1/secret-syncs/digital-ocean-app-platform/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/external-infisical/create.mdx,POST,/api/v1/secret-syncs/external-infisical,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/external-infisical/delete.mdx,DELETE,/api/v1/secret-syncs/external-infisical/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/external-infisical/get-by-id.mdx,GET,/api/v1/secret-syncs/external-infisical/{syncId},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-id-read-superseded
secret-syncs/external-infisical/get-by-name.mdx,GET,/api/v1/secret-syncs/external-infisical/sync-name/{syncName},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-name-read-superseded
secret-syncs/external-infisical/import-secrets.mdx,POST,/api/v1/secret-syncs/external-infisical/{syncId}/import-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/external-infisical/list.mdx,GET,/api/v1/secret-syncs/external-infisical,superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-list-superseded
secret-syncs/external-infisical/remove-secrets.mdx,POST,/api/v1/secret-syncs/external-infisical/{syncId}/remove-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/external-infisical/sync-secrets.mdx,POST,/api/v1/secret-syncs/external-infisical/{syncId}/sync-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/external-infisical/update.mdx,PATCH,/api/v1/secret-syncs/external-infisical/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/flyio/create.mdx,POST,/api/v1/secret-syncs/flyio,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/flyio/delete.mdx,DELETE,/api/v1/secret-syncs/flyio/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/flyio/get-by-id.mdx,GET,/api/v1/secret-syncs/flyio/{syncId},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-id-read-superseded
secret-syncs/flyio/get-by-name.mdx,GET,/api/v1/secret-syncs/flyio/sync-name/{syncName},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-name-read-superseded
secret-syncs/flyio/import-secrets.mdx,POST,/api/v1/secret-syncs/flyio/{syncId}/import-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/flyio/list.mdx,GET,/api/v1/secret-syncs/flyio,superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-list-superseded
secret-syncs/flyio/remove-secrets.mdx,POST,/api/v1/secret-syncs/flyio/{syncId}/remove-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/flyio/sync-secrets.mdx,POST,/api/v1/secret-syncs/flyio/{syncId}/sync-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/flyio/update.mdx,PATCH,/api/v1/secret-syncs/flyio/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/gcp-secret-manager/create.mdx,POST,/api/v1/secret-syncs/gcp-secret-manager,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/gcp-secret-manager/delete.mdx,DELETE,/api/v1/secret-syncs/gcp-secret-manager/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/gcp-secret-manager/get-by-id.mdx,GET,/api/v1/secret-syncs/gcp-secret-manager/{syncId},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-id-read-superseded
secret-syncs/gcp-secret-manager/get-by-name.mdx,GET,/api/v1/secret-syncs/gcp-secret-manager/sync-name/{syncName},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-name-read-superseded
secret-syncs/gcp-secret-manager/import-secrets.mdx,POST,/api/v1/secret-syncs/gcp-secret-manager/{syncId}/import-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/gcp-secret-manager/list.mdx,GET,/api/v1/secret-syncs/gcp-secret-manager,superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-list-superseded
secret-syncs/gcp-secret-manager/remove-secrets.mdx,POST,/api/v1/secret-syncs/gcp-secret-manager/{syncId}/remove-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/gcp-secret-manager/sync-secrets.mdx,POST,/api/v1/secret-syncs/gcp-secret-manager/{syncId}/sync-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/gcp-secret-manager/update.mdx,PATCH,/api/v1/secret-syncs/gcp-secret-manager/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/github/create.mdx,POST,/api/v1/secret-syncs/github,implemented,secretSyncs.github,secretSyncs.github.admin,secret-syncs-github-implemented--implemented-secretsyncs-github-admin
secret-syncs/github/delete.mdx,DELETE,/api/v1/secret-syncs/github/{syncId},implemented,secretSyncs.github,secretSyncs.github.admin,secret-syncs-github-implemented--implemented-secretsyncs-github-admin
secret-syncs/github/get-by-id.mdx,GET,/api/v1/secret-syncs/github/{syncId},implemented,secretSyncs.github,secretSyncs.github.admin,secret-syncs-github-id-read-implemented
secret-syncs/github/get-by-name.mdx,GET,/api/v1/secret-syncs/github/sync-name/{syncName},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-name-read-superseded
secret-syncs/github/list.mdx,GET,/api/v1/secret-syncs/github,superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-list-superseded
secret-syncs/github/remove-secrets.mdx,POST,/api/v1/secret-syncs/github/{syncId}/remove-secrets,implemented,secretSyncs.github,secretSyncs.github.admin,secret-syncs-github-implemented--implemented-secretsyncs-github-admin
secret-syncs/github/sync-secrets.mdx,POST,/api/v1/secret-syncs/github/{syncId}/sync-secrets,implemented,secretSyncs.github,secretSyncs.github.run,secret-syncs-github-implemented--implemented-secretsyncs-github-run
secret-syncs/github/update.mdx,PATCH,/api/v1/secret-syncs/github/{syncId},implemented,secretSyncs.github,secretSyncs.github.admin,secret-syncs-github-implemented--implemented-secretsyncs-github-admin
secret-syncs/gitlab/create.mdx,POST,/api/v1/secret-syncs/gitlab,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/gitlab/delete.mdx,DELETE,/api/v1/secret-syncs/gitlab/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/gitlab/get-by-id.mdx,GET,/api/v1/secret-syncs/gitlab/{syncId},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-id-read-superseded
secret-syncs/gitlab/get-by-name.mdx,GET,/api/v1/secret-syncs/gitlab/sync-name/{syncName},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-name-read-superseded
secret-syncs/gitlab/list.mdx,GET,/api/v1/secret-syncs/gitlab,superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-list-superseded
secret-syncs/gitlab/remove-secrets.mdx,POST,/api/v1/secret-syncs/gitlab/{syncId}/remove-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/gitlab/sync-secrets.mdx,POST,/api/v1/secret-syncs/gitlab/{syncId}/sync-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/gitlab/update.mdx,PATCH,/api/v1/secret-syncs/gitlab/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/hashicorp-vault/create.mdx,POST,/api/v1/secret-syncs/hashicorp-vault,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/hashicorp-vault/delete.mdx,DELETE,/api/v1/secret-syncs/hashicorp-vault/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/hashicorp-vault/get-by-id.mdx,GET,/api/v1/secret-syncs/hashicorp-vault/{syncId},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-id-read-superseded
secret-syncs/hashicorp-vault/get-by-name.mdx,GET,/api/v1/secret-syncs/hashicorp-vault/sync-name/{syncName},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-name-read-superseded
secret-syncs/hashicorp-vault/import-secrets.mdx,POST,/api/v1/secret-syncs/hashicorp-vault/{syncId}/import-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/hashicorp-vault/list.mdx,GET,/api/v1/secret-syncs/hashicorp-vault,superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-list-superseded
secret-syncs/hashicorp-vault/remove-secrets.mdx,POST,/api/v1/secret-syncs/hashicorp-vault/{syncId}/remove-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/hashicorp-vault/sync-secrets.mdx,POST,/api/v1/secret-syncs/hashicorp-vault/{syncId}/sync-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/hashicorp-vault/update.mdx,PATCH,/api/v1/secret-syncs/hashicorp-vault/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/heroku/create.mdx,POST,/api/v1/secret-syncs/heroku,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/heroku/delete.mdx,DELETE,/api/v1/secret-syncs/heroku/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/heroku/get-by-id.mdx,GET,/api/v1/secret-syncs/heroku/{syncId},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-id-read-superseded
secret-syncs/heroku/get-by-name.mdx,GET,/api/v1/secret-syncs/heroku/sync-name/{syncName},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-name-read-superseded
secret-syncs/heroku/import-secrets.mdx,POST,/api/v1/secret-syncs/heroku/{syncId}/import-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/heroku/list.mdx,GET,/api/v1/secret-syncs/heroku,superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-list-superseded
secret-syncs/heroku/remove-secrets.mdx,POST,/api/v1/secret-syncs/heroku/{syncId}/remove-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/heroku/sync-secrets.mdx,POST,/api/v1/secret-syncs/heroku/{syncId}/sync-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/heroku/update.mdx,PATCH,/api/v1/secret-syncs/heroku/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/humanitec/create.mdx,POST,/api/v1/secret-syncs/humanitec,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/humanitec/delete.mdx,DELETE,/api/v1/secret-syncs/humanitec/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/humanitec/get-by-id.mdx,GET,/api/v1/secret-syncs/humanitec/{syncId},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-id-read-superseded
secret-syncs/humanitec/get-by-name.mdx,GET,/api/v1/secret-syncs/humanitec/sync-name/{syncName},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-name-read-superseded
secret-syncs/humanitec/list.mdx,GET,/api/v1/secret-syncs/humanitec,superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-list-superseded
secret-syncs/humanitec/remove-secrets.mdx,POST,/api/v1/secret-syncs/humanitec/{syncId}/remove-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/humanitec/sync-secrets.mdx,POST,/api/v1/secret-syncs/humanitec/{syncId}/sync-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/humanitec/update.mdx,PATCH,/api/v1/secret-syncs/humanitec/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/laravel-forge/create.mdx,POST,/api/v1/secret-syncs/laravel-forge,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/laravel-forge/delete.mdx,DELETE,/api/v1/secret-syncs/laravel-forge/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/laravel-forge/get-by-id.mdx,GET,/api/v1/secret-syncs/laravel-forge/{syncId},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-id-read-superseded
secret-syncs/laravel-forge/get-by-name.mdx,GET,/api/v1/secret-syncs/laravel-forge/sync-name/{syncName},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-name-read-superseded
secret-syncs/laravel-forge/import-secrets.mdx,POST,/api/v1/secret-syncs/laravel-forge/{syncId}/import-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/laravel-forge/list.mdx,GET,/api/v1/secret-syncs/laravel-forge,superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-list-superseded
secret-syncs/laravel-forge/remove-secrets.mdx,POST,/api/v1/secret-syncs/laravel-forge/{syncId}/remove-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/laravel-forge/sync-secrets.mdx,POST,/api/v1/secret-syncs/laravel-forge/{syncId}/sync-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/laravel-forge/update.mdx,PATCH,/api/v1/secret-syncs/laravel-forge/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/list.mdx,GET,/api/v1/secret-syncs,implemented,secretSyncs,secretSyncs.read,secret-syncs-inventory-implemented
secret-syncs/netlify/create.mdx,POST,/api/v1/secret-syncs/netlify,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/netlify/delete.mdx,DELETE,/api/v1/secret-syncs/netlify/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/netlify/get-by-id.mdx,GET,/api/v1/secret-syncs/netlify/{syncId},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-id-read-superseded
secret-syncs/netlify/get-by-name.mdx,GET,/api/v1/secret-syncs/netlify/sync-name/{syncName},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-name-read-superseded
secret-syncs/netlify/import-secrets.mdx,POST,/api/v1/secret-syncs/netlify/{syncId}/import-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/netlify/list.mdx,GET,/api/v1/secret-syncs/netlify,superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-list-superseded
secret-syncs/netlify/remove-secrets.mdx,POST,/api/v1/secret-syncs/netlify/{syncId}/remove-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/netlify/sync-secrets.mdx,POST,/api/v1/secret-syncs/netlify/{syncId}/sync-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/netlify/update.mdx,PATCH,/api/v1/secret-syncs/netlify/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/northflank/create.mdx,POST,/api/v1/secret-syncs/northflank,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/northflank/delete.mdx,DELETE,/api/v1/secret-syncs/northflank/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/northflank/get-by-id.mdx,GET,/api/v1/secret-syncs/northflank/{syncId},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-id-read-superseded
secret-syncs/northflank/get-by-name.mdx,GET,/api/v1/secret-syncs/northflank/sync-name/{syncName},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-name-read-superseded
secret-syncs/northflank/import-secrets.mdx,POST,/api/v1/secret-syncs/northflank/{syncId}/import-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/northflank/list.mdx,GET,/api/v1/secret-syncs/northflank,superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-list-superseded
secret-syncs/northflank/remove-secrets.mdx,POST,/api/v1/secret-syncs/northflank/{syncId}/remove-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/northflank/sync-secrets.mdx,POST,/api/v1/secret-syncs/northflank/{syncId}/sync-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/northflank/update.mdx,PATCH,/api/v1/secret-syncs/northflank/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/oci-vault/create.mdx,POST,/api/v1/secret-syncs/oci-vault,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/oci-vault/delete.mdx,DELETE,/api/v1/secret-syncs/oci-vault/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/oci-vault/get-by-id.mdx,GET,/api/v1/secret-syncs/oci-vault/{syncId},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-id-read-superseded
secret-syncs/oci-vault/get-by-name.mdx,GET,/api/v1/secret-syncs/oci-vault/sync-name/{syncName},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-name-read-superseded
secret-syncs/oci-vault/import-secrets.mdx,POST,/api/v1/secret-syncs/oci-vault/{syncId}/import-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/oci-vault/list.mdx,GET,/api/v1/secret-syncs/oci-vault,superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-list-superseded
secret-syncs/oci-vault/remove-secrets.mdx,POST,/api/v1/secret-syncs/oci-vault/{syncId}/remove-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/oci-vault/sync-secrets.mdx,POST,/api/v1/secret-syncs/oci-vault/{syncId}/sync-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/oci-vault/update.mdx,PATCH,/api/v1/secret-syncs/oci-vault/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/octopus-deploy/create.mdx,POST,/api/v1/secret-syncs/octopus-deploy,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/octopus-deploy/delete.mdx,DELETE,/api/v1/secret-syncs/octopus-deploy/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/octopus-deploy/get-by-id.mdx,GET,/api/v1/secret-syncs/octopus-deploy/{syncId},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-id-read-superseded
secret-syncs/octopus-deploy/get-by-name.mdx,GET,/api/v1/secret-syncs/octopus-deploy/sync-name/{syncName},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-name-read-superseded
secret-syncs/octopus-deploy/list.mdx,GET,/api/v1/secret-syncs/octopus-deploy,superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-list-superseded
secret-syncs/octopus-deploy/remove-secrets.mdx,POST,/api/v1/secret-syncs/octopus-deploy/{syncId}/remove-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/octopus-deploy/sync-secrets.mdx,POST,/api/v1/secret-syncs/octopus-deploy/{syncId}/sync-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/octopus-deploy/update.mdx,PATCH,/api/v1/secret-syncs/octopus-deploy/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/options.mdx,GET,/api/v1/secret-syncs/options,superseded,secretSyncs,secretSyncs.read,secret-syncs-options-superseded
secret-syncs/railway/create.mdx,POST,/api/v1/secret-syncs/railway,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/railway/delete.mdx,DELETE,/api/v1/secret-syncs/railway/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/railway/get-by-id.mdx,GET,/api/v1/secret-syncs/railway/{syncId},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-id-read-superseded
secret-syncs/railway/get-by-name.mdx,GET,/api/v1/secret-syncs/railway/sync-name/{syncName},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-name-read-superseded
secret-syncs/railway/import-secrets.mdx,POST,/api/v1/secret-syncs/railway/{syncId}/import-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/railway/list.mdx,GET,/api/v1/secret-syncs/railway,superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-list-superseded
secret-syncs/railway/remove-secrets.mdx,POST,/api/v1/secret-syncs/railway/{syncId}/remove-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/railway/sync-secrets.mdx,POST,/api/v1/secret-syncs/railway/{syncId}/sync-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/railway/update.mdx,PATCH,/api/v1/secret-syncs/railway/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/render/create.mdx,POST,/api/v1/secret-syncs/render,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/render/delete.mdx,DELETE,/api/v1/secret-syncs/render/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/render/get-by-id.mdx,GET,/api/v1/secret-syncs/render/{syncId},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-id-read-superseded
secret-syncs/render/get-by-name.mdx,GET,/api/v1/secret-syncs/render/sync-name/{syncName},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-name-read-superseded
secret-syncs/render/import-secrets.mdx,POST,/api/v1/secret-syncs/render/{syncId}/import-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/render/list.mdx,GET,/api/v1/secret-syncs/render,superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-list-superseded
secret-syncs/render/remove-secrets.mdx,POST,/api/v1/secret-syncs/render/{syncId}/remove-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/render/sync-secrets.mdx,POST,/api/v1/secret-syncs/render/{syncId}/sync-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/render/update.mdx,PATCH,/api/v1/secret-syncs/render/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/snowflake/create.mdx,POST,/api/v1/secret-syncs/snowflake,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/snowflake/delete.mdx,DELETE,/api/v1/secret-syncs/snowflake/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/snowflake/get-by-id.mdx,GET,/api/v1/secret-syncs/snowflake/{syncId},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-id-read-superseded
secret-syncs/snowflake/get-by-name.mdx,GET,/api/v1/secret-syncs/snowflake/sync-name/{syncName},superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-name-read-superseded
secret-syncs/snowflake/list.mdx,GET,/api/v1/secret-syncs/snowflake,superseded,secretSyncs,secretSyncs.read,secret-syncs-destination-list-superseded
secret-syncs/snowflake/remove-secrets.mdx,POST,/api/v1/secret-syncs/snowflake/{syncId}/remove-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/snowflake/sync-secrets.mdx,POST,/api/v1/secret-syncs/snowflake/{syncId}/sync-secrets,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/snowflake/update.mdx,PATCH,/api/v1/secret-syncs/snowflake/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/supabase/create.mdx,POST,/api/v1/secret-syncs/supabase,intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
secret-syncs/supabase/delete.mdx,DELETE,/api/v1/secret-syncs/supabase/{syncId},intentionally_omitted,secretSyncs,secretSyncs.otherDestinations.admin,secret-syncs-other-destinations-omitted
